1400
1	16383
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	3
61	31
62	187
63	469
64	689
65	700
66	660
67	712
68	748
69	765
70	724
71	753
72	714
73	753
74	712
75	757
76	746
77	777
78	742
79	754
80	781
81	753
82	734
83	735
84	777
85	744
86	777
87	795
88	785
89	709
90	785
91	752
92	723
93	776
94	765
95	770
96	769
97	776
98	698
99	732
100	723
101	798
102	773
103	823
104	738
105	740
106	749
107	761
108	748
109	752
110	743
111	730
112	778
113	746
114	739
115	722
116	683
117	710
118	723
119	686
120	773
121	766
122	770
123	715
124	753
125	759
126	727
127	713
128	724
129	744
130	747
131	673
132	735
133	709
134	713
135	773
136	720
137	762
138	716
139	726
140	754
141	732
142	788
143	740
144	721
145	792
146	769
147	719
148	708
149	734
150	753
151	736
152	798
153	773
154	762
155	690
156	708
157	713
158	716
159	703
160	691
161	673
162	735
163	744
164	749
165	714
166	716
167	714
168	704
169	724
170	747
171	752
172	708
173	813
174	727
175	715
176	714
177	713
178	746
179	699
180	704
181	680
182	676
183	693
184	667
185	747
186	698
187	755
188	705
189	701
190	676
191	720
192	684
193	720
194	730
195	687
196	731
197	665
198	701
199	713
200	669
201	685
202	685
203	677
204	664
205	658
206	738
207	693
208	720
209	703
210	662
211	658
212	694
213	675
214	705
215	677
216	649
217	709
218	678
219	732
220	693
221	640
222	708
223	644
224	655
225	677
226	678
227	689
228	677
229	665
230	680
231	657
232	629
233	647
234	679
235	651
236	694
237	684
238	694
239	634
240	686
241	696
242	647
243	645
244	636
245	660
246	686
247	665
248	685
249	634
250	646
251	660
252	659
253	681
254	671
255	638
256	665
257	684
258	658
259	683
260	633
261	668
262	652
263	626
264	655
265	637
266	704
267	664
268	684
269	706
270	658
271	675
272	659
273	737
274	709
275	675
276	636
277	647
278	636
279	662
280	666
281	671
282	679
283	651
284	703
285	693
286	635
287	677
288	687
289	712
290	676
291	679
292	706
293	709
294	705
295	703
296	712
297	701
298	698
299	722
300	738
301	726
302	723
303	749
304	694
305	716
306	735
307	741
308	760
309	739
310	741
311	722
312	784
313	785
314	743
315	840
316	761
317	740
318	800
319	792
320	766
321	859
322	862
323	923
324	896
325	930
326	922
327	954
328	1000
329	971
330	1057
331	1251
332	1503
333	1848
334	2148
335	2513
336	2564
337	2352
338	2217
339	1831
340	1646
341	1564
342	1882
343	2349
344	3005
345	3464
346	3686
347	3482
348	2891
349	2310
350	1747
351	1303
352	1003
353	866
354	832
355	857
356	811
357	821
358	831
359	818
360	758
361	814
362	826
363	790
364	844
365	819
366	874
367	820
368	804
369	836
370	771
371	848
372	851
373	901
374	931
375	1008
376	1174
377	1225
378	1290
379	1301
380	1242
381	1215
382	1155
383	1060
384	1029
385	1136
386	1252
387	1482
388	1788
389	2099
390	2350
391	2321
392	2315
393	2012
394	1696
395	1447
396	1245
397	1056
398	1010
399	1081
400	1167
401	1226
402	1277
403	1323
404	1276
405	1196
406	1074
407	1010
408	922
409	938
410	881
411	843
412	876
413	818
414	888
415	845
416	846
417	840
418	822
419	872
420	867
421	845
422	931
423	884
424	932
425	898
426	889
427	893
428	878
429	889
430	918
431	944
432	898
433	907
434	938
435	912
436	936
437	932
438	975
439	948
440	922
441	981
442	952
443	1020
444	956
445	950
446	939
447	959
448	961
449	1051
450	991
451	958
452	974
453	967
454	990
455	996
456	986
457	1016
458	1027
459	1032
460	1007
461	1056
462	1064
463	1047
464	1061
465	1085
466	1036
467	1032
468	1056
469	1013
470	1057
471	1138
472	1087
473	1063
474	1106
475	1101
476	1131
477	1125
478	1061
479	1111
480	1135
481	1124
482	1144
483	1183
484	1161
485	1122
486	1138
487	1179
488	1152
489	1218
490	1193
491	1145
492	1181
493	1245
494	1218
495	1164
496	1225
497	1199
498	1209
499	1226
500	1210
501	1201
502	1247
503	1227
504	1262
505	1224
506	1168
507	1230
508	1199
509	1291
510	1147
511	1370
512	1365
513	1461
514	1539
515	1646
516	1610
517	1520
518	1467
519	1320
520	1309
521	1245
522	1211
523	1223
524	1200
525	1236
526	1183
527	1222
528	1151
529	1178
530	1237
531	1164
532	1264
533	1257
534	1207
535	1216
536	1245
537	1249
538	1269
539	1223
540	1269
541	1328
542	1305
543	1289
544	1274
545	1344
546	1304
547	1345
548	1323
549	1320
550	1396
551	1413
552	1414
553	1384
554	1403
555	1436
556	1474
557	1474
558	1481
559	1504
560	1506
561	1503
562	1553
563	1614
564	1580
565	1543
566	1608
567	1594
568	1645
569	1680
570	1644
571	1651
572	1640
573	1592
574	1587
575	1639
576	1652
577	1712
578	1661
579	1628
580	1575
581	1611
582	1594
583	1703
584	1724
585	1729
586	1763
587	1720
588	1764
589	1715
590	1641
591	1719
592	1639
593	1686
594	1622
595	1550
596	1533
597	1582
598	1602
599	1637
600	1563
601	1588
602	1606
603	1564
604	1537
605	1625
606	1542
607	1553
608	1439
609	1488
610	1503
611	1533
612	1525
613	1476
614	1429
615	1463
616	1514
617	1493
618	1491
619	1530
620	1455
621	1478
622	1469
623	1451
624	1440
625	1418
626	1430
627	1416
628	1423
629	1427
630	1409
631	1409
632	1355
633	1374
634	1395
635	1307
636	1308
637	1357
638	1368
639	1366
640	1292
641	1332
642	1340
643	1386
644	1327
645	1336
646	1319
647	1277
648	1329
649	1363
650	1266
651	1318
652	1315
653	1313
654	1326
655	1326
656	1342
657	1298
658	1218
659	1269
660	1268
661	1176
662	1225
663	1191
664	1227
665	1208
666	1221
667	1239
668	1236
669	1242
670	1205
671	1186
672	1191
673	1226
674	1193
675	1184
676	1146
677	1148
678	1274
679	1173
680	1227
681	1183
682	1178
683	1228
684	1186
685	1223
686	1229
687	1214
688	1204
689	1189
690	1182
691	1208
692	1232
693	1202
694	1146
695	1111
696	1171
697	1221
698	1192
699	1182
700	1191
701	1156
702	1180
703	1126
704	1184
705	1168
706	1178
707	1186
708	1185
709	1131
710	1180
711	1188
712	1183
713	1207
714	1116
715	1145
716	1169
717	1075
718	1103
719	1132
720	1096
721	1160
722	1122
723	1208
724	1191
725	1119
726	1152
727	1206
728	1157
729	1167
730	1162
731	1164
732	1140
733	1159
734	1118
735	1180
736	1140
737	1209
738	1246
739	1190
740	1210
741	1252
742	1188
743	1239
744	1237
745	1165
746	1221
747	1186
748	1160
749	1164
750	1193
751	1173
752	1146
753	1172
754	1159
755	1188
756	1189
757	1207
758	1167
759	1176
760	1156
761	1147
762	1150
763	1121
764	1222
765	1187
766	1153
767	1241
768	1244
769	1246
770	1213
771	1217
772	1219
773	1214
774	1201
775	1117
776	1150
777	1203
778	1224
779	1239
780	1213
781	1252
782	1236
783	1252
784	1266
785	1269
786	1275
787	1338
788	1256
789	1259
790	1338
791	1250
792	1314
793	1360
794	1314
795	1255
796	1323
797	1287
798	1324
799	1293
800	1365
801	1322
802	1297
803	1323
804	1295
805	1331
806	1268
807	1370
808	1300
809	1361
810	1391
811	1342
812	1415
813	1362
814	1364
815	1372
816	1401
817	1385
818	1423
819	1389
820	1360
821	1442
822	1379
823	1359
824	1399
825	1398
826	1365
827	1372
828	1430
829	1402
830	1451
831	1419
832	1410
833	1372
834	1374
835	1378
836	1427
837	1324
838	1438
839	1455
840	1362
841	1386
842	1419
843	1406
844	1349
845	1363
846	1417
847	1362
848	1398
849	1426
850	1406
851	1372
852	1377
853	1425
854	1392
855	1336
856	1376
857	1424
858	1373
859	1426
860	1417
861	1359
862	1418
863	1394
864	1419
865	1420
866	1395
867	1379
868	1349
869	1425
870	1420
871	1349
872	1395
873	1381
874	1418
875	1365
876	1398
877	1402
878	1385
879	1479
880	1342
881	1371
882	1407
883	1323
884	1354
885	1381
886	1476
887	1402
888	1371
889	1443
890	1425
891	1444
892	1384
893	1389
894	1392
895	1404
896	1414
897	1459
898	1345
899	1341
900	1372
901	1350
902	1370
903	1342
904	1370
905	1367
906	1293
907	1338
908	1388
909	1328
910	1275
911	1314
912	1359
913	1408
914	1224
915	1263
916	1321
917	1332
918	1364
919	1333
920	1385
921	1288
922	1301
923	1419
924	1245
925	1337
926	1285
927	1378
928	1349
929	1362
930	1283
931	1253
932	1205
933	1329
934	1246
935	1343
936	1289
937	1325
938	1309
939	1296
940	1308
941	1360
942	1270
943	1329
944	1263
945	1306
946	1396
947	1300
948	1275
949	1288
950	1336
951	1196
952	1275
953	1244
954	1191
955	1267
956	1210
957	1325
958	1220
959	1249
960	1395
961	1367
962	1426
963	1431
964	1491
965	1366
966	1369
967	1325
968	1263
969	1240
970	1260
971	1131
972	1174
973	1172
974	1162
975	1173
976	1144
977	1183
978	1185
979	1182
980	1187
981	1185
982	1182
983	1126
984	1221
985	1132
986	1115
987	1212
988	1171
989	1193
990	1200
991	1130
992	1091
993	1165
994	1076
995	1142
996	1179
997	1126
998	1164
999	1080
1000	1141
1001	1120
1002	1101
1003	1078
1004	1152
1005	1121
1006	1054
1007	1143
1008	1186
1009	1123
1010	1093
1011	1126
1012	1128
1013	1063
1014	1133
1015	1056
1016	1091
1017	1100
1018	1144
1019	1123
1020	1127
1021	1153
1022	1109
1023	1063
1024	1075
1025	1092
1026	1062
1027	1118
1028	1103
1029	1104
1030	1118
1031	1053
1032	1077
1033	1052
1034	1013
1035	1113
1036	1108
1037	1125
1038	1123
1039	1189
1040	1135
1041	1155
1042	1194
1043	1108
1044	1092
1045	1152
1046	1117
1047	1110
1048	1170
1049	1161
1050	1161
1051	1218
1052	1339
1053	1479
1054	1630
1055	2030
1056	2710
1057	4150
1058	6974
1059	11366
1060	17670
1061	25110
1062	32853
1063	38110
1064	39870
1065	37476
1066	31045
1067	23590
1068	16185
1069	10476
1070	6729
1071	4935
1072	4289
1073	4333
1074	4386
1075	4286
1076	3743
1077	3108
1078	2307
1079	1658
1080	1202
1081	887
1082	727
1083	679
1084	673
1085	592
1086	612
1087	589
1088	629
1089	618
1090	604
1091	605
1092	622
1093	592
1094	580
1095	571
1096	561
1097	631
1098	629
1099	586
1100	653
1101	581
1102	546
1103	565
1104	584
1105	556
1106	608
1107	612
1108	613
1109	566
1110	594
1111	559
1112	601
1113	579
1114	555
1115	645
1116	615
1117	582
1118	607
1119	585
1120	609
1121	637
1122	708
1123	683
1124	813
1125	845
1126	768
1127	782
1128	786
1129	693
1130	685
1131	604
1132	614
1133	588
1134	584
1135	550
1136	596
1137	628
1138	588
1139	548
1140	561
1141	557
1142	517
1143	563
1144	581
1145	562
1146	548
1147	553
1148	536
1149	562
1150	553
1151	582
1152	538
1153	534
1154	564
1155	594
1156	566
1157	517
1158	530
1159	534
1160	537
1161	551
1162	558
1163	515
1164	534
1165	546
1166	543
1167	505
1168	521
1169	525
1170	558
1171	525
1172	503
1173	529
1174	514
1175	514
1176	450
1177	524
1178	532
1179	483
1180	511
1181	519
1182	470
1183	513
1184	488
1185	491
1186	507
1187	528
1188	502
1189	471
1190	479
1191	507
1192	501
1193	468
1194	459
1195	504
1196	475
1197	506
1198	500
1199	531
1200	483
1201	496
1202	495
1203	494
1204	484
1205	475
1206	527
1207	495
1208	499
1209	485
1210	511
1211	473
1212	488
1213	504
1214	451
1215	499
1216	447
1217	517
1218	466
1219	453
1220	511
1221	503
1222	497
1223	505
1224	509
1225	493
1226	518
1227	523
1228	592
1229	653
1230	760
1231	942
1232	1291
1233	1564
1234	1951
1235	2189
1236	2369
1237	2317
1238	1941
1239	1689
1240	1336
1241	972
1242	750
1243	583
1244	530
1245	472
1246	496
1247	435
1248	422
1249	471
1250	444
1251	469
1252	448
1253	448
1254	459
1255	432
1256	471
1257	415
1258	442
1259	426
1260	446
1261	431
1262	425
1263	459
1264	422
1265	450
1266	424
1267	451
1268	446
1269	370
1270	463
1271	426
1272	441
1273	447
1274	476
1275	438
1276	433
1277	433
1278	516
1279	509
1280	547
1281	602
1282	641
